Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
263,Derrick Henry,TEN,RB,7,PIT,20,75,3.8,1,2,2,-3,0,0,0,15.2,15.2
263,Dalvin Cook,MIN,RB,10,CHI,30,96,3.2,0,4,4,16,0,1,0,15.2,15.2
263,D'Andre Swift,DET,RB,4,NO,4,22,5.5,0,4,4,30,1,0,0,15.2,15.2
263,Miles Sanders,PHI,RB,6,BAL,9,118,13.1,0,2,1,-6,0,0,0,15.2,15.2
263,Kalen Ballage,LAC,RB,10,MIA,18,68,3.8,0,6,5,34,0,0,0,15.2,15.2
269,J.K. Dobbins,BAL,RB,15,JAX,14,64,4.6,1,1,1,17,0,1,0,15.1,15.1
269,Reggie Bonnafon,CAR,RB,4,ARI,10,53,5.3,0,2,2,18,1,0,0,15.1,15.1
269,Frank Gore,NYJ,RB,11,LAC,15,61,4.1,1,2,2,10,0,0,0,15.1,15.1
269,Myles Gaskin,MIA,RB,13,CIN,21,90,4.3,0,2,2,51,0,1,1,15.1,15.1
269,Damien Harris,NE,RB,10,BAL,22,121,5.5,0,0,0,0,0,0,0,15.1,15.1
269,Ezekiel Elliott,DAL,RB,17,NYG,14,42,3,1,4,3,19,0,0,0,15.1,15.1
275,Brian Hill,ATL,RB,3,CHI,9,58,6.4,1,3,1,22,0,0,0,15,15
275,James Conner,PIT,RB,8,BAL,15,47,3.1,1,3,3,13,0,0,0,15,15
275,D'Andre Swift,DET,RB,14,GB,7,24,3.4,1,5,4,26,0,0,0,15,15
275,Chase Edmonds,ARI,RB,4,CAR,4,16,4,0,6,5,24,1,0,0,15,15
279,Peyton Barber,WAS,RB,1,PHI,17,29,1.7,2,0,0,0,0,0,0,14.9,14.9
279,Joe Mixon,CIN,RB,6,IND,18,54,3,1,3,2,15,0,0,0,14.9,14.9
279,Raheem Mostert,SF,RB,5,MIA,11,90,8.2,0,3,3,29,0,0,0,14.9,14.9
279,Derrick Henry,TEN,RB,10,IND,19,103,5.4,0,2,1,6,0,0,0,14.9,14.9
279,Chase Edmonds,ARI,RB,11,SEA,2,13,6.5,0,4,4,36,1,0,0,14.9,14.9
279,Jonathan Taylor,IND,RB,1,JAX,9,22,2.4,0,6,6,67,0,0,0,14.9,14.9
285,D'Andre Swift,DET,RB,7,ATL,9,27,3,1,5,4,21,0,0,0,14.8,14.8
286,Gus Edwards,BAL,RB,8,PIT,16,87,5.4,1,1,0,0,0,0,0,14.7,14.7
286,James White,NE,RB,12,ARI,5,18,3.6,2,1,1,-1,0,0,0,14.7,14.7
286,Wayne Gallman,NYG,RB,9,WAS,14,68,4.9,1,2,1,9,0,0,0,14.7,14.7
286,Miles Sanders,PHI,RB,3,CIN,18,95,5.3,0,8,4,12,0,0,0,14.7,14.7
286,James Robinson,JAX,RB,4,CIN,17,75,4.4,0,4,4,32,0,0,0,14.7,14.7
291,Le'Veon Bell,KC,RB,15,NO,15,62,4.1,1,1,1,14,0,0,0,14.6,14.6
291,Nick Chubb,CLE,RB,15,NYG,15,50,3.3,1,2,2,16,0,0,0,14.6,14.6
293,Kenyan Drake,ARI,RB,1,SF,16,60,3.8,1,2,2,5,0,0,0,14.5,14.5
293,Myles Gaskin,MIA,RB,3,JAX,22,66,3,0,5,5,29,0,0,0,14.5,14.5
293,Aaron Jones,GB,RB,10,JAX,13,46,3.5,0,6,5,49,0,1,0,14.5,14.5
293,Troymaine Pope,LAC,RB,8,DEN,10,67,6.7,0,7,5,28,0,0,0,14.5,14.5
297,Cam Akers,LAR,RB,12,SF,9,84,9.3,1,0,0,0,0,0,0,14.4,14.4
297,Boston Scott,PHI,RB,10,NYG,3,63,21,1,1,1,11,0,0,0,14.4,14.4
297,T.J. Yeldon,BUF,RB,5,TEN,7,52,7.4,0,3,1,22,1,1,0,14.4,14.4
297,Kareem Hunt,CLE,RB,3,WAS,16,46,2.9,0,3,2,18,1,0,0,14.4,14.4
297,Adrian Peterson,DET,RB,1,CHI,14,93,6.6,0,3,3,21,0,0,0,14.4,14.4
297,Nick Chubb,CLE,RB,11,PHI,20,114,5.7,0,0,0,0,0,0,0,14.4,14.4
297,Justin Jackson,LAC,RB,5,NO,15,71,4.7,0,6,5,23,0,0,0,14.4,14.4
297,J.D. McKissic,WAS,RB,6,NYG,8,41,5.1,0,6,6,43,0,0,0,14.4,14.4
305,Carlos Hyde,SEA,RB,15,WAS,2,55,27.5,1,3,2,8,0,0,0,14.3,14.3
305,Benny Snell Jr.,PIT,RB,1,NYG,19,113,5.9,0,1,0,0,0,1,0,14.3,14.3
305,James Robinson,JAX,RB,15,BAL,16,35,2.2,0,3,3,18,1,0,0,14.3,14.3
305,Myles Gaskin,MIA,RB,8,LAR,18,47,2.6,1,6,3,16,0,1,1,14.3,14.3
305,James White,NE,RB,11,HOU,5,19,3.8,0,9,6,64,0,0,0,14.3,14.3
310,J.K. Dobbins,BAL,RB,1,CLE,7,22,3.1,2,0,0,0,0,0,0,14.2,14.2
310,Gus Edwards,BAL,RB,16,NYG,15,85,5.7,0,2,2,37,0,0,0,14.2,14.2
310,Kareem Hunt,CLE,RB,16,NYJ,4,11,2.8,1,5,3,41,0,0,0,14.2,14.2
310,Myles Gaskin,MIA,RB,2,BUF,7,46,6.6,0,7,6,36,0,0,0,14.2,14.2
314,James Conner,PIT,RB,7,TEN,20,82,4.1,0,5,3,29,0,1,0,14.1,14.1
314,Clyde Edwards-Helaire,KC,RB,14,MIA,16,32,2,0,6,5,59,0,0,0,14.1,14.1
314,Kalen Ballage,LAC,RB,11,NYJ,16,44,2.8,0,9,7,27,0,0,0,14.1,14.1
317,Antonio Gibson,WAS,RB,3,CLE,9,49,5.4,1,3,3,11,0,1,1,14,14
317,Melvin Gordon III,DEN,RB,7,KC,17,68,4,1,4,2,12,0,2,2,14,14
317,Ezekiel Elliott,DAL,RB,6,ARI,12,49,4.1,0,10,8,31,0,2,2,14,14
320,David Johnson,HOU,RB,6,TEN,19,57,3,1,2,1,12,0,0,0,13.9,13.9
320,Chris Carson,SEA,RB,12,PHI,8,41,5.1,1,2,2,18,0,0,0,13.9,13.9
320,Josh Adams,NYJ,RB,17,NE,11,47,4.3,1,4,2,12,0,0,0,13.9,13.9
320,Jerick McKinnon,SF,RB,8,SEA,3,-1,-0.3,1,4,4,40,0,0,0,13.9,13.9
320,Kenyan Drake,ARI,RB,10,BUF,16,100,6.2,0,1,1,9,0,1,1,13.9,13.9
325,Ronald Jones,TB,RB,17,ATL,12,78,6.5,1,0,0,0,0,0,0,13.8,13.8
325,Josh Jacobs,LV,RB,9,LAC,14,65,4.6,1,1,1,3,0,0,0,13.8,13.8
325,Kenyan Drake,ARI,RB,13,LAR,10,49,4.9,1,3,2,9,0,0,0,13.8,13.8
325,Salvon Ahmed,MIA,RB,17,BUF,6,29,4.8,1,3,3,19,0,0,0,13.8,13.8
329,Jerick McKinnon,SF,RB,2,NYJ,3,77,25.7,1,1,0,0,0,0,0,13.7,13.7
329,J.K. Dobbins,BAL,RB,16,NYG,11,77,7,1,1,0,0,0,0,0,13.7,13.7
329,Todd Gurley II,ATL,RB,1,SEA,14,56,4,1,5,2,1,0,0,0,13.7,13.7
329,Darrynton Evans,TEN,RB,15,DET,8,30,3.8,0,2,2,27,1,0,0,13.7,13.7
329,David Montgomery,CHI,RB,6,CAR,19,58,3.1,0,5,4,39,0,0,0,13.7,13.7
334,La'Mical Perine,NYJ,RB,7,BUF,11,40,3.6,1,3,2,16,0,0,0,13.6,13.6
335,Frank Gore,NYJ,RB,15,LAR,23,59,2.6,1,1,1,6,0,0,0,13.5,13.5
335,Miles Sanders,PHI,RB,10,NYG,15,85,5.7,0,5,2,10,0,0,0,13.5,13.5
335,Todd Gurley II,ATL,RB,9,DEN,19,53,2.8,1,2,2,2,0,0,0,13.5,13.5
335,Josh Jacobs,LV,RB,2,NO,27,88,3.3,0,3,3,17,0,0,0,13.5,13.5
335,Chase Edmonds,ARI,RB,1,SF,6,26,4.3,0,5,3,19,1,1,0,13.5,13.5
335,Ezekiel Elliott,DAL,RB,13,BAL,18,77,4.3,0,6,4,18,0,0,0,13.5,13.5
335,Ryan Nall,CHI,RB,9,TEN,0,0,0,0,4,4,35,1,0,0,13.5,13.5
335,Antonio Gibson,WAS,RB,9,NYG,6,20,3.3,1,3,3,35,0,1,1,13.5,13.5
343,Justin Jackson,LAC,RB,17,KC,9,72,8,0,2,1,32,0,0,0,13.4,13.4
343,Josh Jacobs,LV,RB,11,KC,17,55,3.2,1,1,1,9,0,0,0,13.4,13.4
343,Jerick McKinnon,SF,RB,1,ARI,3,24,8,0,5,3,20,1,0,0,13.4,13.4
346,Jamaal Williams,GB,RB,12,CHI,17,73,4.3,1,0,0,0,0,0,0,13.3,13.3
346,J.K. Dobbins,BAL,RB,14,CLE,13,53,4.1,1,0,0,0,0,1,0,13.3,13.3
346,Cordarrelle Patterson,CHI,RB,13,DET,10,59,5.9,1,2,1,4,0,0,0,13.3,13.3
346,Clyde Edwards-Helaire,KC,RB,7,DEN,8,46,5.8,1,4,1,17,0,0,0,13.3,13.3
346,Joshua Kelley,LAC,RB,2,KC,23,64,2.8,0,2,2,49,0,0,0,13.3,13.3
351,Jonathan Taylor,IND,RB,3,NYJ,13,59,4.5,1,1,1,3,0,0,0,13.2,13.2
351,Kenyan Drake,ARI,RB,5,NYJ,18,60,3.3,1,1,1,2,0,0,0,13.2,13.2
351,Wayne Gallman,NYG,RB,8,TB,12,44,3.7,1,1,1,18,0,0,0,13.2,13.2
354,J.K. Dobbins,BAL,RB,13,DAL,11,71,6.5,1,0,0,0,0,0,0,13.1,13.1
354,Gus Edwards,BAL,RB,13,DAL,7,101,14.4,0,0,0,0,0,0,0,13.1,13.1
354,Phillip Lindsay,DEN,RB,6,NE,23,101,4.4,0,0,0,0,0,0,0,13.1,13.1
354,Aaron Jones,GB,RB,6,TB,10,15,1.5,1,5,3,26,0,0,0,13.1,13.1
354,James White,NE,RB,17,NYJ,0,0,0,0,7,4,31,1,0,0,13.1,13.1
359,Kenyan Drake,ARI,RB,16,SF,18,45,2.5,1,2,2,5,0,0,0,13,13
359,Damien Harris,NE,RB,4,KC,17,100,5.9,0,0,0,0,0,0,0,13,13
359,Clyde Edwards-Helaire,KC,RB,2,LAC,10,38,3.8,0,8,6,32,0,0,0,13,13
362,James Conner,PIT,RB,11,JAX,13,89,6.8,0,3,3,10,0,0,0,12.9,12.9
362,Aaron Jones,GB,RB,9,SF,15,58,3.9,0,5,5,21,0,0,0,12.9,12.9
362,James White,NE,RB,4,KC,3,21,7,0,8,7,38,0,0,0,12.9,12.9
362,Cordarrelle Patterson,CHI,RB,10,MIN,12,30,2.5,0,2,2,19,0,0,0,12.9,12.9
366,Devontae Booker,LV,RB,9,LAC,8,68,8.5,1,0,0,0,0,0,0,12.8,12.8
366,Adrian Peterson,DET,RB,6,JAX,15,40,2.7,1,1,1,18,0,0,0,12.8,12.8
366,Tony Pollard,DAL,RB,14,CIN,11,39,3.5,0,2,2,9,1,0,0,12.8,12.8
366,Aaron Jones,GB,RB,16,TEN,10,94,9.4,0,3,2,14,0,0,0,12.8,12.8
366,Zack Moss,BUF,RB,9,SEA,9,18,2,1,2,2,30,0,0,0,12.8,12.8
366,Kerryon Johnson,DET,RB,12,HOU,11,46,4.2,0,4,4,52,0,1,1,12.8,12.8
372,Zack Moss,BUF,RB,16,NE,12,57,4.8,1,1,1,0,0,0,0,12.7,12.7
372,D'Andre Swift,DET,RB,9,MIN,13,64,4.9,0,5,3,33,0,1,0,12.7,12.7
372,Nyheim Hines,IND,RB,17,JAX,2,17,8.5,0,7,6,50,0,0,0,12.7,12.7
375,David Johnson,HOU,RB,3,PIT,13,23,1.8,1,3,2,23,0,0,0,12.6,12.6
375,Latavius Murray,NO,RB,16,MIN,12,72,6,0,3,3,24,0,0,0,12.6,12.6
375,Joe Mixon,CIN,RB,2,CLE,16,46,2.9,0,4,4,40,0,0,0,12.6,12.6
375,Saquon Barkley,NYG,RB,1,PIT,15,6,0.4,0,9,6,60,0,0,0,12.6,12.6
379,David Montgomery,CHI,RB,8,NO,21,89,4.2,0,5,2,16,0,0,0,12.5,12.5
379,Mike Davis,CAR,RB,6,CHI,18,52,2.9,1,3,2,3,0,1,1,12.5,12.5
381,Damien Harris,NE,RB,11,HOU,11,43,3.9,1,2,1,11,0,0,0,12.4,12.4
381,Clyde Edwards-Helaire,KC,RB,9,CAR,5,14,2.8,0,5,3,20,1,0,0,12.4,12.4
381,Salvon Ahmed,MIA,RB,11,DEN,12,43,3.6,0,6,5,31,0,0,0,12.4,12.4
384,Adrian Peterson,DET,RB,17,MIN,7,63,9,1,0,0,0,0,0,0,12.3,12.3
384,David Johnson,HOU,RB,5,JAX,17,96,5.6,0,4,2,7,0,0,0,12.3,12.3
384,Benny Snell Jr.,PIT,RB,12,BAL,16,60,3.8,0,4,3,33,0,0,0,12.3,12.3
384,James Robinson,JAX,RB,14,TEN,12,67,5.6,0,4,4,16,0,0,0,12.3,12.3
388,Antonio Gibson,WAS,RB,2,ARI,13,55,4.2,1,2,1,-3,0,0,0,12.2,12.2
388,Nyheim Hines,IND,RB,13,HOU,6,10,1.7,1,3,3,22,0,0,0,12.2,12.2
388,Devin Singletary,BUF,RB,12,LAC,11,82,7.5,0,3,3,20,0,1,1,12.2,12.2
388,D'Andre Swift,DET,RB,2,GB,5,12,2.4,0,5,5,60,0,0,0,12.2,12.2
392,Clyde Edwards-Helaire,KC,RB,4,NE,16,64,4,0,3,3,27,0,0,0,12.1,12.1
392,Melvin Gordon III,DEN,RB,14,CAR,13,68,5.2,0,3,3,23,0,0,0,12.1,12.1
392,Kareem Hunt,CLE,RB,1,BAL,13,72,5.5,0,6,4,9,0,1,0,12.1,12.1
395,Joshua Kelley,LAC,RB,1,CIN,12,60,5,1,0,0,0,0,0,0,12,12
395,Jeff Wilson Jr.,SF,RB,15,DAL,16,60,3.8,1,4,0,0,0,0,0,12,12
395,Tony Pollard,DAL,RB,11,MIN,5,60,12,1,0,0,0,0,0,0,12,12
395,Alexander Mattison,MIN,RB,1,GB,6,50,8.3,0,4,4,30,0,0,0,12,12
399,DeeJay Dallas,SEA,RB,9,BUF,7,31,4.4,1,2,2,8,0,0,0,11.9,11.9
399,Austin Ekeler,LAC,RB,15,LV,13,60,4.6,0,4,4,19,0,0,0,11.9,11.9
399,David Montgomery,CHI,RB,7,LAR,14,48,3.4,0,5,5,21,0,0,0,11.9,11.9
402,Giovani Bernard,CIN,RB,6,IND,8,15,1.9,1,3,3,13,0,0,0,11.8,11.8
402,Chase Edmonds,ARI,RB,9,MIA,25,70,2.8,0,3,3,18,0,0,0,11.8,11.8
404,Malcolm Brown,LAR,RB,7,CHI,10,57,5.7,1,1,0,0,0,0,0,11.7,11.7
404,Alex Collins,SEA,RB,10,LAR,11,43,3.9,1,2,1,4,0,0,0,11.7,11.7
404,Chris Thompson,JAX,RB,2,TEN,2,7,3.5,0,4,3,20,1,0,0,11.7,11.7
404,Zack Moss,BUF,RB,1,NYJ,9,11,1.2,0,4,3,16,1,0,0,11.7,11.7
408,Frank Gore,NYJ,RB,12,MIA,18,74,4.1,0,3,3,12,0,0,0,11.6,11.6
408,Cam Akers,LAR,RB,17,ARI,21,34,1.6,0,4,4,52,0,1,1,11.6,11.6
410,Kenyan Drake,ARI,RB,2,WAS,20,86,4.3,0,2,2,9,0,0,0,11.5,11.5
410,Nyheim Hines,IND,RB,14,LV,7,58,8.3,0,4,4,17,0,0,0,11.5,11.5
412,Rodney Smith,CAR,RB,17,NO,10,40,4,1,1,1,4,0,0,0,11.4,11.4
412,James Robinson,JAX,RB,11,PIT,17,73,4.3,0,2,2,21,0,0,0,11.4,11.4
414,Raheem Mostert,SF,RB,12,LAR,16,43,2.7,1,2,2,0,0,1,1,11.3,11.3
414,Devin Singletary,BUF,RB,13,SF,18,61,3.4,0,4,3,22,0,0,0,11.3,11.3
414,D'Andre Swift,DET,RB,1,CHI,3,8,2.7,1,5,3,15,0,0,0,11.3,11.3
414,Darrel Williams,KC,RB,16,ATL,10,46,4.6,0,6,4,27,0,0,0,11.3,11.3
418,David Johnson,HOU,RB,4,MIN,16,63,3.9,0,3,2,29,0,0,0,11.2,11.2
418,Dare Ogunbowale,JAX,RB,17,IND,14,50,3.6,0,7,4,22,0,0,0,11.2,11.2
418,Tyler Ervin,GB,RB,9,SF,8,24,3,0,5,4,48,0,0,0,11.2,11.2
418,Dalvin Cook,MIN,RB,12,CAR,18,61,3.4,0,4,4,21,0,1,1,11.2,11.2
418,James Conner,PIT,RB,17,CLE,9,37,4.1,0,8,5,25,0,0,0,11.2,11.2
423,Darrel Williams,KC,RB,6,BUF,6,26,4.3,1,1,1,15,0,0,0,11.1,11.1
424,Clyde Edwards-Helaire,KC,RB,5,LV,10,40,4,0,8,3,40,0,0,0,11,11
424,Travis Homer,SEA,RB,9,BUF,6,16,2.7,0,3,3,64,0,0,0,11,11
424,Frank Gore,NYJ,RB,6,MIA,11,46,4.2,0,4,4,24,0,0,0,11,11
424,James Robinson,JAX,RB,5,HOU,13,48,3.7,0,7,5,22,0,1,1,11,11
428,Latavius Murray,NO,RB,15,KC,4,3,0.8,0,3,2,26,1,0,0,10.9,10.9
428,Mike Davis,CAR,RB,12,MIN,15,55,3.7,0,6,3,24,0,0,0,10.9,10.9
428,Chris Carson,SEA,RB,16,LAR,16,69,4.3,0,3,3,10,0,0,0,10.9,10.9
428,Joshua Kelley,LAC,RB,9,LV,9,28,3.1,0,5,5,31,0,0,0,10.9,10.9
428,J.D. McKissic,WAS,RB,5,LAR,1,3,3,0,8,6,46,0,0,0,10.9,10.9
433,Dare Ogunbowale,JAX,RB,16,CHI,14,71,5.1,0,5,3,7,0,0,0,10.8,10.8
433,Austin Ekeler,LAC,RB,13,NE,8,36,4.5,0,9,4,32,0,0,0,10.8,10.8
433,Devonta Freeman,NYG,RB,4,LAR,11,33,3,0,4,4,35,0,0,0,10.8,10.8
436,Mark Ingram II,BAL,RB,4,WAS,8,34,4.2,1,1,1,3,0,0,0,10.7,10.7
436,Ronald Jones,TB,RB,2,CAR,7,23,3.3,1,2,2,4,0,0,0,10.7,10.7
436,Jeremy McNichols,TEN,RB,13,CLE,2,2,1,1,4,3,15,0,0,0,10.7,10.7
436,Chase Edmonds,ARI,RB,10,BUF,8,56,7,0,3,3,21,0,0,0,10.7,10.7
436,David Montgomery,CHI,RB,4,IND,10,27,2.7,0,6,3,30,0,0,0,10.7,10.7
436,Malcolm Brown,LAR,RB,4,NYG,9,38,4.2,0,6,5,19,0,0,0,10.7,10.7
436,Melvin Gordon III,DEN,RB,8,LAC,8,26,3.2,0,7,6,21,0,0,0,10.7,10.7
443,Todd Gurley II,ATL,RB,8,CAR,18,46,2.6,1,0,0,0,0,0,0,10.6,10.6
443,Ronald Jones,TB,RB,7,LV,13,34,2.6,1,2,1,2,0,0,0,10.6,10.6
443,Kyle Juszczyk,SF,FB,7,NE,4,18,4.5,1,2,1,18,0,0,0,10.6,10.6
443,Le'Veon Bell,KC,RB,11,LV,7,25,3.6,1,1,1,11,0,0,0,10.6,10.6
443,Ke'Shawn Vaughn,TB,RB,4,LAC,3,4,1.3,0,3,2,22,1,0,0,10.6,10.6
443,J.D. McKissic,WAS,RB,14,SF,11,68,6.2,0,4,2,18,0,0,0,10.6,10.6
443,Chris Carson,SEA,RB,3,DAL,14,64,4.6,0,3,3,12,0,0,0,10.6,10.6
443,Myles Gaskin,MIA,RB,1,NE,9,40,4.4,0,4,4,26,0,0,0,10.6,10.6
443,J.D. McKissic,WAS,RB,4,BAL,2,6,3,0,8,7,40,0,1,1,10.6,10.6
452,Alvin Kamara,NO,RB,11,ATL,13,45,3.5,1,1,0,0,0,0,0,10.5,10.5
452,Damien Harris,NE,RB,13,LAC,16,80,5,0,1,1,15,0,0,0,10.5,10.5
452,Latavius Murray,NO,RB,11,ATL,12,49,4.1,0,2,2,36,0,0,0,10.5,10.5
452,Justin Jackson,LAC,RB,7,JAX,5,12,2.4,0,6,5,43,0,0,0,10.5,10.5
456,David Johnson,HOU,RB,13,IND,10,44,4.4,1,2,0,0,0,0,0,10.4,10.4
456,Samaje Perine,CIN,RB,8,TEN,10,32,3.2,1,1,1,2,0,0,0,10.4,10.4
456,Jeff Wilson Jr.,SF,RB,14,WAS,11,31,2.8,1,3,1,13,0,1,1,10.4,10.4
456,Josh Jacobs,LV,RB,14,IND,13,49,3.8,0,5,3,25,0,0,0,10.4,10.4
456,Gus Edwards,BAL,RB,9,IND,11,23,2.1,1,2,2,11,0,1,1,10.4,10.4
456,Jonathan Taylor,IND,RB,9,BAL,6,27,4.5,1,2,2,7,0,1,1,10.4,10.4
456,Nyheim Hines,IND,RB,16,PIT,8,44,5.5,0,4,4,20,0,0,0,10.4,10.4
463,Darrell Henderson Jr.,LAR,RB,10,SEA,7,28,4,1,1,1,5,0,0,0,10.3,10.3
463,Chris Carson,SEA,RB,17,SF,11,44,4,0,2,2,39,0,0,0,10.3,10.3
463,Josh Jacobs,LV,RB,4,BUF,15,48,3.2,0,4,3,25,0,0,0,10.3,10.3
463,Wayne Gallman,NYG,RB,14,ARI,12,57,4.8,0,4,3,16,0,0,0,10.3,10.3
463,Josh Jacobs,LV,RB,3,NE,16,71,4.4,0,4,3,12,0,1,1,10.3,10.3
463,Devin Singletary,BUF,RB,1,NYJ,9,30,3.3,0,7,5,23,0,0,0,10.3,10.3
463,Joshua Kelley,LAC,RB,7,JAX,12,29,2.4,0,5,5,24,0,0,0,10.3,10.3
470,Tony Pollard,DAL,RB,4,CLE,3,16,5.3,1,2,1,16,0,0,0,10.2,10.2
470,Devin Singletary,BUF,RB,8,NE,14,86,6.1,0,1,1,6,0,0,0,10.2,10.2
470,Josh Adams,NYJ,RB,1,BUF,2,8,4,1,2,2,14,0,0,0,10.2,10.2
470,Ronald Jones,TB,RB,1,NO,17,66,3.9,0,3,2,16,0,0,0,10.2,10.2
470,Zack Moss,BUF,RB,7,NYJ,7,47,6.7,0,3,3,25,0,0,0,10.2,10.2
470,Kalen Ballage,NYJ,RB,3,IND,2,8,4,0,5,5,44,0,0,0,10.2,10.2
476,JaMycal Hasty,SF,RB,8,SEA,12,29,2.4,1,1,1,2,0,1,0,10.1,10.1
476,Leonard Fournette,TB,RB,8,NYG,15,52,3.5,0,6,3,19,0,0,0,10.1,10.1
476,Nyheim Hines,IND,RB,3,NYJ,7,21,3,0,5,4,40,0,0,0,10.1,10.1
476,Miles Sanders,PHI,RB,11,CLE,16,66,4.1,0,5,3,15,0,1,1,10.1,10.1
476,Antonio Gibson,WAS,RB,5,LAR,11,27,2.5,0,5,5,24,0,0,0,10.1,10.1
476,Leonard Fournette,TB,RB,9,NO,1,0,0,0,6,6,41,0,0,0,10.1,10.1
482,Aaron Jones,GB,RB,12,CHI,17,90,5.3,0,2,1,0,0,0,0,10,10
482,James Robinson,JAX,RB,1,IND,16,62,3.9,0,1,1,28,0,0,0,10,10
482,Miles Sanders,PHI,RB,15,ARI,17,64,3.8,0,2,1,26,0,0,0,10,10
482,D'Andre Swift,DET,RB,16,TB,10,45,4.5,0,5,4,25,0,1,1,10,10
486,Boston Scott,PHI,RB,17,WAS,15,65,4.3,0,5,2,14,0,0,0,9.9,9.9
486,Boston Scott,PHI,RB,8,DAL,15,70,4.7,0,2,2,9,0,1,0,9.9,9.9
486,Antonio Gibson,WAS,RB,16,CAR,10,61,6.1,0,4,3,8,0,0,0,9.9,9.9
486,J.D. McKissic,WAS,RB,11,CIN,6,43,7.2,0,4,3,26,0,1,0,9.9,9.9
490,Derrick Henry,TEN,RB,16,GB,23,98,4.3,0,0,0,0,0,0,0,9.8,9.8
490,Kyle Juszczyk,SF,FB,14,WAS,1,3,3,0,3,2,15,1,0,0,9.8,9.8
490,Gus Edwards,BAL,RB,15,JAX,9,42,4.7,0,2,2,36,0,0,0,9.8,9.8
493,Sony Michel,NE,RB,1,MIA,10,37,3.7,1,0,0,0,0,0,0,9.7,9.7
493,Austin Ekeler,LAC,RB,1,CIN,19,84,4.4,0,1,1,3,0,0,0,9.7,9.7
493,Ameer Abdullah,MIN,RB,17,DET,0,0,0,0,3,3,7,1,0,0,9.7,9.7
493,Todd Gurley II,ATL,RB,6,MIN,20,47,2.4,0,4,3,20,0,0,0,9.7,9.7
493,Boston Scott,PHI,RB,12,SEA,2,7,3.5,0,6,5,40,0,0,0,9.7,9.7
498,Adrian Peterson,DET,RB,4,NO,11,36,3.3,1,2,0,0,0,0,0,9.6,9.6
498,Kalen Ballage,LAC,RB,17,KC,13,36,2.8,1,0,0,0,0,0,0,9.6,9.6
498,Leonard Fournette,TB,RB,11,LAR,7,17,2.4,1,4,1,9,0,0,0,9.6,9.6
498,Devin Singletary,BUF,RB,2,MIA,10,56,5.6,0,3,2,20,0,0,0,9.6,9.6
498,Miles Sanders,PHI,RB,4,SF,13,46,3.5,0,4,2,30,0,0,0,9.6,9.6
498,Raheem Mostert,SF,RB,6,LAR,17,65,3.8,0,2,2,11,0,0,0,9.6,9.6
498,Darrell Henderson Jr.,LAR,RB,7,CHI,15,63,4.2,0,2,2,13,0,0,0,9.6,9.6
505,Joshua Kelley,LAC,RB,12,BUF,7,35,5,1,0,0,0,0,0,0,9.5,9.5
505,D'Ernest Johnson,CLE,RB,4,DAL,13,95,7.3,0,0,0,0,0,0,0,9.5,9.5
505,Adrian Peterson,DET,RB,3,ARI,22,75,3.4,0,1,1,10,0,0,0,9.5,9.5
505,Malcolm Perry,MIA,RB,17,BUF,0,0,0,0,1,1,25,1,1,0,9.5,9.5
505,Aaron Jones,GB,RB,14,DET,15,69,4.6,0,3,2,6,0,0,0,9.5,9.5
505,Kerryon Johnson,DET,RB,8,IND,0,0,0,0,2,2,15,1,0,0,9.5,9.5
505,Kerryon Johnson,DET,RB,9,MIN,4,29,7.2,0,3,3,36,0,0,0,9.5,9.5
505,Antonio Gibson,WAS,RB,6,NYG,9,30,3.3,0,5,4,25,0,0,0,9.5,9.5
505,James White,NE,RB,15,MIA,2,3,1.5,0,4,4,52,0,0,0,9.5,9.5
505,Giovani Bernard,CIN,RB,11,WAS,9,18,2,0,5,4,37,0,0,0,9.5,9.5
515,La'Mical Perine,NYJ,RB,11,LAC,8,33,4.1,1,1,0,0,0,0,0,9.3,9.3
515,D'Onta Foreman,TEN,RB,10,IND,7,18,2.6,0,1,1,5,1,0,0,9.3,9.3
515,Clyde Edwards-Helaire,KC,RB,15,NO,14,79,5.6,0,2,1,4,0,0,0,9.3,9.3
515,Ronald Jones,TB,RB,3,DEN,13,53,4.1,0,4,2,20,0,0,0,9.3,9.3
515,Kareem Hunt,CLE,RB,8,LV,14,66,4.7,0,3,2,7,0,0,0,9.3,9.3
515,Chase Edmonds,ARI,RB,14,NYG,7,32,4.6,0,5,4,21,0,0,0,9.3,9.3
521,Kerryon Johnson,DET,RB,2,GB,8,32,4,1,1,0,0,0,0,0,9.2,9.2
521,Darrell Henderson Jr.,LAR,RB,6,SF,14,88,6.3,0,0,0,4,0,0,0,9.2,9.2
521,Sony Michel,NE,RB,15,MIA,10,74,7.4,0,1,1,8,0,0,0,9.2,9.2
521,Ameer Abdullah,MIN,RB,9,DET,0,0,0,0,1,1,22,1,0,0,9.2,9.2
521,Myles Gaskin,MIA,RB,4,SEA,10,40,4,0,4,3,22,0,0,0,9.2,9.2
521,Duke Johnson,HOU,RB,7,GB,1,-1,-1,0,5,5,43,0,1,0,9.2,9.2
521,Duke Johnson,HOU,RB,13,IND,2,8,4,0,6,6,24,0,0,0,9.2,9.2
