name,team,pos,wk,opp,TGTS,REC,PCT,YDS,TD,LNG,Y/T,Y/R,ATT,YDS,AVG,TD,FUM,LST,FPTS/G,FPTS
 Mike EvansF • 30 - 24 vs. CAR,TB,WR,17,CAR,12,10,83.3,207,3,63,17.2,20.7,0,0,0,0,0,0,51.7,51.7
 Stefon DiggsF • 41 - 7 vs. TEN,BUF,WR,2,TEN,15,12,80,148,3,46,9.9,12.3,0,0,0,0,0,0,47.8,47.8
 Tyreek HillF • 38 - 42 @ BAL,MIA,WR,2,BAL,13,11,84.6,190,2,60,14.6,17.3,0,0,0,0,0,0,45,45
 Jaylen WaddleF • 38 - 42 @ BAL,MIA,WR,2,BAL,19,11,57.9,171,2,59,9,15.5,0,0,0,0,0,0,43.1,43.1
 A.J. BrownF • 35 - 13 vs. PIT,PHI,WR,8,PIT,11,6,54.5,156,3,43,14.2,26,0,0,0,0,0,0,42.6,42.6
 Amon-Ra St. BrownF • 36 - 27 vs. WAS,DET,WR,2,WAS,12,9,75,116,2,49,9.7,12.9,2,68,34,0,0,0,42.4,42.4
 Justin JeffersonF • 23 - 7 vs. GB,MIN,WR,1,GB,11,9,81.8,184,2,64,16.7,20.4,0,0,0,0,0,0,42.4,42.4
 CeeDee LambF/OT • 31 - 28 @ GB,DAL,WR,10,GB,15,11,73.3,150,2,35,10,13.6,0,0,0,0,0,0,41,41
 Davante AdamsF • 27 - 20 vs. LAC,LV,WR,13,LAC,12,8,66.7,177,2,45,14.8,22.1,0,0,0,0,0,0,40.7,40.7
 Davante AdamsF • 27 - 20 @ JAX,LV,WR,9,JAX,17,10,58.8,146,2,38,8.6,14.6,0,0,0,0,0,0,39.6,39.6
 Justin JeffersonF/OT • 30 - 33 @ BUF,MIN,WR,10,BUF,16,10,62.5,193,1,46,12.1,19.3,0,0,0,0,0,0,38.3,38.3
 Zay JonesF/OT • 40 - 34 vs. DAL,JAX,WR,15,DAL,8,6,75,109,3,59,13.6,18.2,0,0,0,0,0,0,37.9,37.9
 Amon-Ra St. BrownF • 40 - 14 vs. JAX,DET,WR,13,JAX,12,11,91.7,114,2,15,9.5,10.4,1,2,2,0,0,0,37.6,37.6
 Davante AdamsF/OT • 34 - 37 vs. SF,LV,WR,17,SF,11,7,63.6,153,2,60,13.9,21.9,0,0,0,0,0,0,37.3,37.3
 CeeDee LambF • 40 - 34 vs. PHI,DAL,WR,16,PHI,11,10,90.9,120,2,36,10.9,12,0,0,0,0,0,0,37,37
 DeAndre HopkinsF • 34 - 26 @ MIN,ARI,WR,8,MIN,13,12,92.3,159,1,33,12.2,13.2,0,0,0,0,0,0,36.9,36.9
 Justin JeffersonF • 34 - 23 @ DET,MIN,WR,14,DET,15,11,73.3,223,0,47,14.9,20.3,0,0,0,0,0,0,36.3,36.3
 Davante AdamsF/OT • 16 - 22 @ DEN,LV,WR,11,DEN,13,7,53.8,141,2,35,10.8,20.1,0,0,0,0,0,0,36.1,36.1
 Ja'Marr ChaseF • 35 - 17 vs. ATL,CIN,WR,7,ATL,11,8,72.7,130,2,41,11.8,16.2,0,0,0,0,0,0,36,36
 Cooper KuppF • 31 - 27 vs. ATL,LAR,WR,2,ATL,14,11,78.6,108,2,20,7.7,9.8,0,0,0,0,1,1,35.8,35.8
 Christian WatsonF/OT • 31 - 28 vs. DAL,GB,WR,10,DAL,8,4,50,107,3,58,13.4,26.8,0,0,0,0,0,0,35.7,35.7
 Ja'Marr ChaseF • 26 - 30 @ NO,CIN,WR,6,NO,10,7,70,132,2,60,13.2,18.9,0,0,0,0,0,0,35.2,35.2
 Gabe DavisF • 38 - 3 vs. PIT,BUF,WR,5,PIT,6,3,50,171,2,98,28.5,57,0,0,0,0,0,0,35.1,35.1
 A.J. BrownF • 35 - 10 vs. TEN,PHI,WR,13,TEN,10,8,80,119,2,40,11.9,14.9,0,0,0,0,0,0,34.9,34.9
 Cooper KuppF • 10 - 31 vs. BUF,LAR,WR,1,BUF,15,13,86.7,128,1,28,8.5,9.8,0,0,0,0,0,0,34.8,34.8
 K.J. OsbornF/OT • 39 - 36 vs. IND,MIN,WR,15,IND,16,10,62.5,157,1,63,9.8,15.7,0,0,0,0,0,0,34.7,34.7
 Christian KirkF • 27 - 17 @ KC,JAX,WR,10,KC,12,9,75,105,2,24,8.8,11.7,0,0,0,0,0,0,34.5,34.5
 Tyreek HillF • 27 - 31 @ DET,MIA,WR,8,DET,14,12,85.7,188,0,42,13.4,15.7,1,7,7,0,0,0,34.5,34.5
 Amari CooperF • 31 - 23 @ BUF,CLE,WR,11,BUF,12,8,66.7,113,2,25,9.4,14.1,0,0,0,0,0,0,34.3,34.3
 DeVonta SmithF • 40 - 34 @ DAL,PHI,WR,16,DAL,12,8,66.7,113,2,23,9.4,14.1,0,0,0,0,0,0,34.3,34.3
 Justin JeffersonF • 27 - 24 vs. NYG,MIN,WR,16,NYG,16,12,75,133,1,25,8.3,11.1,0,0,0,0,0,0,34.3,34.3
 Justin JeffersonF • 25 - 28 @ NO,MIN,WR,4,NO,13,10,76.9,147,0,41,11.3,14.7,1,3,3,1,0,0,34,34
 DeVonta SmithF • 8 - 24 @ WAS,PHI,WR,3,WAS,12,8,66.7,169,1,45,14.1,21.1,0,0,0,0,0,0,33.9,33.9
 Stefon DiggsF • 20 - 24 @ KC,BUF,WR,6,KC,13,10,76.9,148,1,31,11.4,14.8,0,0,0,0,0,0,33.8,33.8
 Joshua PalmerF • 27 - 30 vs. KC,LAC,WR,11,KC,10,8,80,106,2,50,10.6,13.2,0,0,0,0,0,0,33.6,33.6
 Jaylen WaddleF • 27 - 31 @ DET,MIA,WR,8,DET,9,8,88.9,106,2,29,11.8,13.2,0,0,0,0,0,0,33.6,33.6
 Justin JeffersonF • 29 - 22 vs. CHI,MIN,WR,5,CHI,13,12,92.3,154,0,31,11.8,12.8,0,0,0,0,0,0,33.3,33.32
 Jerry JeudyF • 28 - 34 vs. KC,DEN,WR,14,KC,9,8,88.9,73,3,18,8.1,9.1,0,0,0,0,0,0,33.3,33.3
 Mike EvansF • 31 - 41 vs. KC,TB,WR,4,KC,10,8,80,103,2,30,10.3,12.9,0,0,0,0,0,0,33.3,33.3
 Justin JeffersonF/OT • 39 - 36 vs. IND,MIN,WR,15,IND,16,12,75,123,1,20,7.7,10.2,0,0,0,0,0,0,33.3,33.3
 Keenan AllenF • 31 - 28 @ DEN,LAC,WR,18,DEN,11,8,72.7,102,2,30,9.3,12.8,0,0,0,0,0,0,33.2,33.2
 Davante AdamsF • 24 - 19 @ LAC,LV,WR,1,LAC,17,10,58.8,141,1,41,8.3,14.1,0,0,0,0,0,0,33.1,33.1
 Garrett WilsonF • 30 - 31 @ CLE,NYJ,WR,2,CLE,14,8,57.1,102,2,31,7.3,12.8,1,-2,-2,0,0,0,33,33
 Mack HollinsF • 24 - 22 @ TEN,LV,WR,3,TEN,11,8,72.7,158,1,60,14.4,19.8,0,0,0,0,0,0,33,32.96
 Tyreek HillF • 16 - 24 vs. MIN,MIA,WR,6,MIN,15,12,80,177,0,28,11.8,14.8,0,0,0,0,0,0,32.7,32.7
 Tyreek HillF • 33 - 17 @ SF,MIA,WR,13,SF,14,9,64.3,146,1,45,10.4,16.2,0,0,0,0,0,0,32.6,32.6
 Tyler BoydF • 35 - 17 vs. ATL,CIN,WR,7,ATL,9,8,88.9,155,1,60,17.2,19.4,0,0,0,0,0,0,32.5,32.5
 Justin JeffersonF • 33 - 26 vs. NE,MIN,WR,12,NE,11,9,81.8,139,1,37,12.6,15.4,0,0,0,0,0,0,32.3,32.34
 Chris GodwinF/OT • 23 - 17 @ CLE,TB,WR,12,CLE,13,12,92.3,110,1,23,8.5,9.2,0,0,0,0,0,0,32,32
 Nick Westbrook-IkhineF • 17 - 10 vs. DEN,TEN,WR,10,DEN,8,5,62.5,119,2,63,14.9,23.8,0,0,0,0,0,0,31.9,31.9
 Ja'Marr ChaseF/OT • 20 - 23 vs. PIT,CIN,WR,1,PIT,16,10,62.5,129,1,24,8.1,12.9,0,0,0,0,0,0,31.9,31.9
 Ja'Marr ChaseF • 23 - 10 vs. CLE,CIN,WR,14,CLE,15,10,66.7,119,1,20,7.9,11.9,1,6,6,0,0,0,31.5,31.5
 Marquise BrownF • 12 - 20 vs. LAR,ARI,WR,3,LAR,17,14,82.4,140,0,20,8.2,10,0,0,0,0,0,0,31,31
 Amon-Ra St. BrownF • 25 - 28 vs. BUF,DET,WR,12,BUF,10,9,90,122,1,26,12.2,13.6,1,7,7,0,0,0,30.9,30.9
 Tyler LockettF • 23 - 27 @ LAR,SEA,WR,13,LAR,12,9,75,128,1,36,10.7,14.2,0,0,0,0,0,0,30.8,30.8
 Davante AdamsF • 20 - 25 vs. IND,LV,WR,10,IND,14,9,64.3,126,1,48,9,14,0,0,0,0,0,0,30.6,30.6
 DJ MooreF/OT • 37 - 34 @ ATL,CAR,WR,8,ATL,11,6,54.5,152,1,62,13.8,25.3,1,3,3,0,0,0,30.5,30.5
 Zay JonesF • 28 - 27 vs. BAL,JAX,WR,12,BAL,14,11,78.6,145,0,29,10.4,13.2,0,0,0,0,0,0,30.5,30.5
 Davante AdamsF • 30 - 29 @ KC,LV,WR,5,KC,7,3,42.9,124,2,58,17.7,41.3,0,0,0,0,1,0,30.4,30.4
 Tyler LockettF • 39 - 32 @ NO,SEA,WR,5,NO,6,5,83.3,104,2,40,17.3,20.8,0,0,0,0,0,0,30.4,30.4
 Tyreek HillF • 32 - 35 @ CHI,MIA,WR,9,CHI,8,7,87.5,143,1,39,17.9,20.4,0,0,0,0,0,0,30.3,30.3
 Michael Pittman Jr.F/OT • 20 - 20 @ HOU,IND,WR,1,HOU,13,9,69.2,121,1,28,9.3,13.4,0,0,0,0,0,0,30.1,30.1
 A.J. BrownF • 20 - 25 @ CHI,PHI,WR,15,CHI,16,9,56.2,181,0,68,11.3,20.1,0,0,0,0,0,0,30.1,30.1
 Cooper KuppF • 16 - 13 @ TB,LAR,WR,9,TB,9,8,88.9,127,1,69,14.1,15.9,3,1,0.3,0,1,0,29.8,29.8
 Tee HigginsF • 18 - 22 @ NE,CIN,WR,16,NE,9,8,88.9,128,1,39,14.2,16,0,0,0,0,0,0,29.8,29.8
 DK MetcalfF • 23 - 27 @ LAR,SEA,WR,13,LAR,8,8,100,127,1,40,15.9,15.9,0,0,0,0,0,0,29.7,29.7
 Brandon AiyukF/OT • 34 - 37 @ LV,SF,WR,17,LV,12,9,75,101,1,23,8.4,11.2,1,16,16,0,0,0,29.7,29.7
 Michael Pittman Jr.F • 34 - 27 vs. JAX,IND,WR,6,JAX,16,13,81.2,134,0,20,8.4,10.3,0,0,0,0,0,0,29.4,29.4
 Stefon DiggsF • 10 - 31 @ LAR,BUF,WR,1,LAR,9,8,88.9,122,1,53,13.6,15.2,0,0,0,0,0,0,29.2,29.2
 Cooper KuppF • 24 - 9 @ SF,LAR,WR,4,SF,19,14,73.7,122,0,18,6.4,8.7,0,0,0,0,0,0,29.2,29.2
 Cooper KuppF • 10 - 22 vs. DAL,LAR,WR,5,DAL,10,7,70,125,1,75,12.5,17.9,1,4,4,0,0,0,28.9,28.9
 Tyreek HillF • 27 - 15 @ CIN,MIA,WR,4,CIN,14,10,71.4,160,0,64,11.4,16,1,-1,-1,0,0,0,28.9,28.9
 Amari CooperF • 10 - 24 @ WAS,CLE,WR,17,WAS,4,3,75,105,2,46,26.2,35,0,0,0,0,0,0,28.5,28.5
 Justin JeffersonF • 17 - 20 @ WAS,MIN,WR,9,WAS,13,7,53.8,115,1,47,8.8,16.4,1,10,10,0,0,0,28.5,28.5
 A.J. BrownF • 35 - 38 @ DET,PHI,WR,1,DET,13,10,76.9,155,0,54,11.9,15.5,0,0,0,0,0,0,28.5,28.5
 Tee HigginsF • 27 - 15 vs. MIA,CIN,WR,4,MIA,9,7,77.8,124,1,59,13.8,17.7,0,0,0,0,0,0,28.4,28.4
 JuJu Smith-SchusterF • 23 - 44 @ SF,KC,WR,7,SF,8,7,87.5,124,1,45,15.5,17.7,0,0,0,0,0,0,28.4,28.4
 Brandon AiyukF • 28 - 14 @ ATL,SF,WR,6,ATL,11,8,72.7,83,2,14,7.5,10.4,0,0,0,0,0,0,28.3,28.3
 Jaylen WaddleF • 20 - 26 vs. GB,MIA,WR,16,GB,6,5,83.3,143,1,84,23.8,28.6,0,0,0,0,0,0,28.3,28.3
 Mike WilliamsF • 27 - 24 @ KC,LAC,WR,2,KC,10,8,80,113,1,39,11.3,14.1,0,0,0,0,0,0,28.3,28.3
 Amari CooperF • 30 - 31 vs. NYJ,CLE,WR,2,NYJ,10,9,90,101,1,20,10.1,11.2,0,0,0,0,0,0,28.1,28.1
 Mecole HardmanF • 23 - 44 @ SF,KC,WR,7,SF,4,4,100,32,1,18,8,8,2,28,14,2,0,0,28,28
 Kendrick BourneF • 18 - 22 vs. CIN,NE,WR,16,CIN,9,6,66.7,100,1,32,11.1,16.7,1,29,29,0,0,0,27.9,27.9
 Stefon DiggsF/OT • 30 - 33 vs. MIN,BUF,WR,10,MIN,16,12,75,128,0,25,8,10.7,0,0,0,0,0,0,27.8,27.8
 Dyami BrownF • 17 - 21 vs. TEN,WAS,WR,5,TEN,4,2,50,105,2,75,26.2,52.5,0,0,0,0,0,0,27.5,27.5
 Terry McLaurinF/OT • 20 - 20 @ NYG,WAS,WR,13,NYG,12,8,66.7,105,1,20,8.8,13.1,0,0,0,0,0,0,27.5,27.5
 Tee HigginsF • 16 - 20 @ TEN,CIN,WR,12,TEN,9,7,77.8,114,1,29,12.7,16.3,0,0,0,0,0,0,27.4,27.4
 Jerry JeudyF • 31 - 28 vs. LAC,DEN,WR,18,LAC,6,5,83.3,154,0,57,25.7,30.8,3,39,13,0,0,0,27.3,27.3
 Garrett WilsonF • 27 - 22 @ MIN,NYJ,WR,13,MIN,15,8,53.3,162,0,60,10.8,20.2,0,0,0,0,0,0,27.2,27.2
 Stefon DiggsF • 38 - 3 vs. PIT,BUF,WR,5,PIT,11,8,72.7,102,1,41,9.3,12.8,0,0,0,0,0,0,27.2,27.2
 Jakobi MeyersF • 29 - 0 vs. DET,NE,WR,5,DET,8,7,87.5,111,1,24,13.9,15.9,0,0,0,0,0,0,27.1,27.1
 Tee HigginsF • 30 - 37 @ PIT,CIN,WR,11,PIT,13,9,69.2,148,0,33,11.4,16.4,0,0,0,0,0,0,26.8,26.8
 DJ MooreF • 30 - 24 @ TB,CAR,WR,17,TB,10,6,60,117,1,47,11.7,19.5,0,0,0,0,0,0,26.7,26.7
 Deebo SamuelF • 24 - 9 vs. LAR,SF,WR,4,LAR,7,6,85.7,115,1,57,16.4,19.2,2,2,1,0,0,0,26.7,26.7
 Chris OlaveF • 22 - 14 @ CAR,NO,WR,3,CAR,13,9,69.2,147,0,49,11.3,16.3,0,0,0,0,0,0,26.7,26.7
 Mike WilliamsF • 23 - 17 vs. MIA,LAC,WR,14,MIA,6,6,100,116,1,55,19.3,19.3,0,0,0,0,0,0,26.6,26.6
 Garrett WilsonF • 31 - 10 vs. CHI,NYJ,WR,12,CHI,8,5,62.5,95,2,54,11.9,19,1,-1,-1,0,0,0,26.4,26.4
 Stefon DiggsF • 35 - 23 vs. NE,BUF,WR,18,NE,10,7,70,104,1,49,10.4,14.9,0,0,0,0,0,0,26.4,26.4
 Mike WilliamsF • 28 - 30 @ CLE,LAC,WR,5,CLE,13,10,76.9,134,0,38,10.3,13.4,0,0,0,0,0,0,26.4,26.4
 Amari CooperF • 32 - 13 vs. CIN,CLE,WR,8,CIN,7,5,71.4,131,1,53,18.7,26.2,0,0,0,0,0,0,26.1,26.1
 Amari CooperF • 29 - 17 vs. PIT,CLE,WR,3,PIT,11,7,63.6,101,1,32,9.2,14.4,0,0,0,0,0,0,26.1,26.1
 Nelson AgholorF • 14 - 17 @ PIT,NE,WR,2,PIT,6,6,100,110,1,44,18.3,18.3,0,0,0,0,0,0,26,26
 DeVante ParkerF • 35 - 23 @ BUF,NE,WR,18,BUF,7,6,85.7,79,2,26,11.3,13.2,0,0,0,0,0,0,25.9,25.9
 Russell GageF • 23 - 34 vs. CIN,TB,WR,15,CIN,12,8,66.7,59,2,14,4.9,7.4,0,0,0,0,0,0,25.9,25.9
 Christian KirkF • 24 - 0 vs. IND,JAX,WR,2,IND,6,6,100,78,2,26,13,13,0,0,0,0,0,0,25.8,25.8
 Stefon DiggsF • 27 - 17 vs. GB,BUF,WR,8,GB,8,6,75,108,1,53,13.5,18,0,0,0,0,1,0,25.8,25.8
 Russell GageF • 12 - 14 vs. GB,TB,WR,3,GB,13,12,92.3,87,1,15,6.7,7.2,0,0,0,0,1,1,25.7,25.7
 Chris MooreF • 27 - 23 @ DAL,HOU,WR,14,DAL,11,10,90.9,124,0,36,11.3,12.4,0,0,0,0,0,0,25.4,25.4
 JuJu Smith-SchusterF • 20 - 24 vs. BUF,KC,WR,6,BUF,5,5,100,113,1,42,22.6,22.6,0,0,0,0,0,0,25.3,25.3
 Amon-Ra St. BrownF • 30 - 31 @ CHI,DET,WR,10,CHI,11,10,90.9,119,0,22,10.8,11.9,1,2,2,0,0,0,25.1,25.1
 Chris GodwinF • 30 - 24 vs. CAR,TB,WR,17,CAR,9,9,100,120,0,24,13.3,13.3,0,0,0,0,1,1,25,25
 DK MetcalfF • 45 - 48 @ DET,SEA,WR,4,DET,10,7,70,149,0,54,14.9,21.3,0,0,0,0,0,0,24.9,24.9
 Demarcus RobinsonF • 13 - 3 vs. CAR,BAL,WR,11,CAR,9,9,100,128,0,31,14.2,14.2,0,0,0,0,0,0,24.8,24.8
 Drake LondonF • 31 - 27 @ LAR,ATL,WR,2,LAR,12,8,66.7,86,1,22,7.2,10.8,0,0,0,0,0,0,24.6,24.6
 Brandin CooksF • 31 - 32 @ IND,HOU,WR,18,IND,6,5,83.3,106,1,33,17.7,21.2,0,0,0,0,0,0,24.6,24.6
 Zay JonesF • 10 - 38 @ LAC,JAX,WR,3,LAC,11,10,90.9,85,1,16,7.7,8.5,1,0,0,0,0,0,24.5,24.5
 Christian WatsonF • 19 - 28 @ CHI,GB,WR,13,CHI,7,3,42.9,48,1,19,6.9,16,1,46,46,1,0,0,24.4,24.4
 Keenan AllenF • 3 - 20 @ IND,LAC,WR,16,IND,14,11,78.6,104,0,25,7.4,9.5,0,0,0,0,0,0,24.4,24.4
 DeVonta SmithF • 35 - 10 vs. TEN,PHI,WR,13,TEN,8,5,62.5,102,1,34,12.8,20.4,0,0,0,0,0,0,24.2,24.2
 Chris OlaveF • 27 - 20 vs. LAR,NO,WR,11,LAR,6,5,83.3,102,1,53,17,20.4,0,0,0,0,0,0,24.2,24.2
 Chosen AndersonF • 24 - 26 vs. CLE,CAR,WR,1,CLE,8,5,62.5,102,1,75,12.8,20.4,0,0,0,0,0,0,24.2,24.2
 Tyreek HillF • 23 - 17 @ LAC,MIA,WR,14,LAC,10,4,40,81,1,60,8.1,20.2,0,0,0,1,0,0,24.1,24.1
 Christian WatsonF • 40 - 33 @ PHI,GB,WR,12,PHI,6,4,66.7,110,1,63,18.3,27.5,0,0,0,0,0,0,24,24
 CeeDee LambF • 13 - 27 @ TEN,DAL,WR,17,TEN,14,11,78.6,100,0,34,7.1,9.1,0,0,0,0,0,0,24,24
 Rashod BatemanF • 38 - 42 vs. MIA,BAL,WR,2,MIA,7,4,57.1,108,1,75,15.4,27,0,0,0,0,0,0,23.8,23.8
 Terry McLaurinF • 21 - 32 @ PHI,WAS,WR,10,PHI,11,8,72.7,128,0,41,11.6,16,0,0,0,0,0,0,23.8,23.8
 DeVante ParkerF • 26 - 37 vs. BAL,NE,WR,3,BAL,10,5,50,156,0,40,15.6,31.2,0,0,0,0,0,0,23.6,23.6
 Tyler BoydF • 12 - 27 @ NYJ,CIN,WR,3,NYJ,5,4,80,105,1,56,21,26.2,0,0,0,0,0,0,23.5,23.5
 Jahan DotsonF • 12 - 20 vs. NYG,WAS,WR,15,NYG,6,4,66.7,105,1,61,17.5,26.2,0,0,0,0,0,0,23.5,23.5
 DeVonta SmithF • 10 - 20 vs. NO,PHI,WR,17,NO,13,9,69.2,115,0,28,8.8,12.8,0,0,0,0,0,0,23.5,23.5
 Jaylen WaddleF • 32 - 29 @ BUF,MIA,WR,15,BUF,7,3,42.9,114,1,67,16.3,38,0,0,0,0,0,0,23.4,23.4
 Chase ClaypoolF • 20 - 18 vs. TB,PIT,WR,6,TB,7,7,100,96,1,26,13.7,13.7,1,8,8,0,0,0,23.4,23.4
 Rondale MooreF • 34 - 26 @ MIN,ARI,WR,8,MIN,8,7,87.5,92,1,38,11.5,13.1,2,12,6,0,0,0,23.4,23.4
 DJ MooreF • 23 - 10 vs. DEN,CAR,WR,12,DEN,6,4,66.7,103,1,52,17.2,25.8,0,0,0,0,0,0,23.3,23.3
 DeAndre HopkinsF • 42 - 34 vs. NO,ARI,WR,7,NO,14,10,71.4,103,0,18,7.4,10.3,0,0,0,0,1,0,23.3,23.3
 Jerry JeudyF • 17 - 16 @ SEA,DEN,WR,1,SEA,7,4,57.1,102,1,67,14.6,25.5,0,0,0,0,0,0,23.2,23.2
 Parris CampbellF • 19 - 10 @ TEN,IND,WR,7,TEN,12,10,83.3,70,1,11,5.8,7,0,0,0,0,0,0,23,23
 Noah BrownF/OT • 40 - 34 @ JAX,DAL,WR,15,JAX,9,6,66.7,49,2,14,5.4,8.2,0,0,0,0,0,0,22.9,22.9
 Curtis SamuelF • 36 - 27 @ DET,WAS,WR,2,DET,9,7,77.8,78,1,27,8.7,11.1,1,21,21,0,0,0,22.9,22.9
 Cooper KuppF • 14 - 31 vs. SF,LAR,WR,8,SF,12,8,66.7,79,1,23,6.6,9.9,2,10,5,0,0,0,22.9,22.9
 Isaiah HodginsF • 27 - 24 @ MIN,NYG,WR,16,MIN,12,8,66.7,89,1,29,7.4,11.1,0,0,0,0,0,0,22.9,22.9
 Marquise GoodwinF • 23 - 37 @ LAC,SEA,WR,7,LAC,5,4,80,67,2,23,13.4,16.8,0,0,0,0,0,0,22.7,22.7
 Michael ThomasF • 26 - 27 @ ATL,NO,WR,1,ATL,8,5,62.5,57,2,21,7.1,11.4,0,0,0,0,0,0,22.7,22.7
 CeeDee LambF • 16 - 23 @ NYG,DAL,WR,3,NYG,12,8,66.7,87,1,26,7.2,10.9,0,0,0,0,0,0,22.7,22.7
 Courtland SuttonF • 16 - 9 vs. HOU,DEN,WR,2,HOU,11,7,63.6,122,0,35,11.1,17.4,1,5,5,0,0,0,22.7,22.7
 CeeDee LambF/OT • 40 - 34 @ JAX,DAL,WR,15,JAX,7,7,100,126,0,39,18,18,1,1,1,0,0,0,22.7,22.7
 Tyler LockettF • 27 - 7 @ SF,SEA,WR,2,SF,11,9,81.8,107,0,27,9.7,11.9,0,0,0,0,0,0,22.7,22.7
 Ja'Marr ChaseF • 27 - 16 vs. BAL,CIN,WR,18,BAL,13,8,61.5,86,1,26,6.6,10.8,0,0,0,0,0,0,22.6,22.6
 Davante AdamsF • 32 - 23 vs. DEN,LV,WR,4,DEN,13,9,69.2,101,0,20,7.8,11.2,1,4,4,0,0,0,22.5,22.5
 Deebo SamuelF • 10 - 38 @ ARI,SF,WR,11,ARI,9,7,77.8,57,0,19,6.3,8.1,3,37,12.3,1,0,0,22.4,22.4
 JuJu Smith-SchusterF • 28 - 34 @ DEN,KC,WR,14,DEN,11,9,81.8,74,1,20,6.7,8.2,0,0,0,0,0,0,22.4,22.4
 Donovan Peoples-JonesF • 23 - 10 @ CIN,CLE,WR,14,CIN,12,8,66.7,114,0,28,9.5,14.2,0,0,0,0,0,0,22.4,22.4
 Wan'Dale Robinson OF • 18 - 31 vs. DET,NYG,WR,11,DET,13,9,69.2,100,0,19,7.7,11.1,1,4,4,0,0,0,22.4,22.4
 Isaiah McKenzieF • 25 - 28 @ DET,BUF,WR,12,DET,10,6,60,96,1,30,9.6,16,2,7,3.5,0,0,0,22.3,22.3
 Chris GodwinF • 23 - 34 vs. CIN,TB,WR,15,CIN,8,8,100,83,1,18,10.4,10.4,0,0,0,0,0,0,22.3,22.3
 Greg DortchF/OT • 16 - 19 vs. TB,ARI,WR,16,TB,11,10,90.9,98,0,23,8.9,9.8,3,25,8.3,0,0,0,22.3,22.3
 Greg DortchF • 10 - 38 vs. SF,ARI,WR,11,SF,10,9,90,103,0,47,10.3,11.4,0,0,0,0,0,0,22.3,22.3
 Stefon DiggsF • 10 - 24 @ NE,BUF,WR,13,NE,9,7,77.8,92,1,19,10.2,13.1,0,0,0,0,0,0,22.2,22.2
 Mike WilliamsF • 24 - 34 @ HOU,LAC,WR,4,HOU,11,7,63.6,120,0,50,10.9,17.1,0,0,0,0,0,0,22,22
 Christian KirkF • 20 - 16 vs. TEN,JAX,WR,18,TEN,8,6,75,99,1,33,12.4,16.5,0,0,0,0,0,0,21.9,21.9
 Tyreek HillF • 32 - 29 @ BUF,MIA,WR,15,BUF,13,9,69.2,69,1,20,5.3,7.7,0,0,0,0,0,0,21.9,21.9
 Marquise BrownF • 17 - 20 vs. PHI,ARI,WR,5,PHI,10,8,80,78,1,25,7.8,9.8,0,0,0,0,0,0,21.8,21.8
 CeeDee LambF • 25 - 10 vs. WAS,DAL,WR,4,WAS,8,6,75,97,1,30,12.1,16.2,0,0,0,0,0,0,21.7,21.7
 Stefon DiggsF • 25 - 28 @ DET,BUF,WR,12,DET,15,8,53.3,77,1,36,5.1,9.6,0,0,0,0,0,0,21.7,21.7
 Zay JonesF • 22 - 36 @ TEN,JAX,WR,14,TEN,12,8,66.7,77,1,20,6.4,9.6,0,0,0,0,0,0,21.7,21.7
 Mike WilliamsF • 23 - 37 vs. SEA,LAC,WR,7,SEA,9,7,77.8,86,1,21,9.6,12.3,0,0,0,0,0,0,21.6,21.6
 Christian KirkF • 27 - 20 vs. LV,JAX,WR,9,LV,9,8,88.9,76,1,23,8.4,9.5,0,0,0,0,0,0,21.6,21.6
 Joshua PalmerF • 17 - 20 @ ATL,LAC,WR,9,ATL,10,8,80,106,0,25,10.6,13.2,0,0,0,0,0,0,21.6,21.6
 Devin DuvernayF • 9 - 24 @ NYJ,BAL,WR,1,NYJ,4,4,100,54,2,25,13.5,13.5,0,0,0,0,0,0,21.4,21.4
 DJ CharkF • 34 - 23 vs. MIN,DET,WR,14,MIN,7,6,85.7,94,1,48,13.4,15.7,0,0,0,0,0,0,21.4,21.4
 Jarvis LandryF • 26 - 27 @ ATL,NO,WR,1,ATL,9,7,77.8,114,0,40,12.7,16.3,0,0,0,0,0,0,21.4,21.4
 Tyquan ThorntonF • 15 - 38 @ CLE,NE,WR,6,CLE,5,4,80,37,1,21,7.4,9.2,3,16,5.3,1,0,0,21.3,21.3
 Gabe DavisF/OT • 30 - 33 vs. MIN,BUF,WR,10,MIN,10,6,60,93,1,22,9.3,15.5,0,0,0,0,0,0,21.3,21.3
 Romeo DoubsF • 12 - 14 @ TB,GB,WR,3,TB,8,8,100,73,1,21,9.1,9.1,0,0,0,0,1,0,21.3,21.3
 Mike EvansF • 22 - 27 vs. BAL,TB,WR,8,BAL,11,6,54.5,123,0,51,11.2,20.5,0,0,0,0,0,0,21.3,21.3
 Isaiah McKenzieF • 21 - 19 @ MIA,BUF,WR,3,MIA,9,7,77.8,76,1,27,8.4,10.9,1,6,6,0,0,0,21.2,21.2
 Keenan AllenF • 23 - 17 vs. MIA,LAC,WR,14,MIA,14,12,85.7,92,0,18,6.6,7.7,0,0,0,0,0,0,21.2,21.2
 Christian WatsonF • 17 - 27 vs. TEN,GB,WR,11,TEN,6,4,66.7,48,2,18,8,12,1,3,3,0,0,0,21.1,21.1
 Josh ReynoldsF • 45 - 48 vs. SEA,DET,WR,4,SEA,8,7,87.5,81,1,26,10.1,11.6,0,0,0,0,0,0,21.1,21.1
