Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1046,Alex Collins,SEA,RB,14,HOU,7,16,2.3,0,1,1,1,0,0,0,2.7,2.7
1046,Damien Williams,CHI,RB,14,GB,2,13,6.5,0,1,1,4,0,0,0,2.7,2.7
1046,Demetric Felton Jr.,CLE,RB,8,PIT,1,3,3,0,1,1,14,0,0,0,2.7,2.7
1046,Alex Collins,SEA,RB,12,WAS,7,14,2,0,1,1,13,0,1,1,2.7,2.7
1056,D'Ernest Johnson,CLE,RB,11,DET,5,26,5.2,0,0,0,0,0,0,0,2.6,2.6
1056,Jordan Howard,PHI,RB,17,WAS,11,26,2.4,0,1,0,0,0,0,0,2.6,2.6
1056,Brandon Bolden,NE,RB,8,LAC,4,26,6.5,0,0,0,0,0,0,0,2.6,2.6
1056,James Conner,ARI,RB,2,MIN,8,26,3.2,0,0,0,0,0,0,0,2.6,2.6
1056,C.J. Ham,MIN,FB,12,SF,0,0,0,0,1,1,16,0,0,0,2.6,2.6
1056,Elijhaa Penny,NYG,RB,8,KC,0,0,0,0,1,1,16,0,0,0,2.6,2.6
1056,Myles Gaskin,MIA,RB,16,NO,3,10,3.3,0,3,1,6,0,0,0,2.6,2.6
1056,Andy Janovich,CLE,FB,16,GB,0,0,0,0,2,2,6,0,0,0,2.6,2.6
1056,Samaje Perine,CIN,RB,16,BAL,0,0,0,0,2,2,6,0,0,0,2.6,2.6
1056,Jason Cabinda,DET,FB,16,ATL,0,0,0,0,2,2,6,0,0,0,2.6,2.6
1066,Royce Freeman,HOU,RB,17,SF,6,25,4.2,0,1,0,0,0,0,0,2.5,2.5
1066,Royce Freeman,CAR,RB,8,ATL,6,25,4.2,0,1,0,0,0,0,0,2.5,2.5
1066,Alex Collins,SEA,RB,2,TEN,1,25,25,0,0,0,0,0,0,0,2.5,2.5
1066,Samaje Perine,CIN,RB,12,PIT,3,3,1,0,1,1,12,0,0,0,2.5,2.5
1066,Jerick McKinnon,KC,RB,6,WAS,3,10,3.3,0,4,1,5,0,0,0,2.5,2.5
1066,C.J. Ham,MIN,FB,5,DET,1,1,1,0,1,1,14,0,0,0,2.5,2.5
1066,Qadree Ollison,ATL,RB,13,TB,2,7,3.5,0,1,1,8,0,0,0,2.5,2.5
1066,Jonathan Ward,ARI,RB,15,DET,1,6,6,0,2,1,9,0,0,0,2.5,2.5
1066,Salvon Ahmed,MIA,RB,10,BAL,2,6,3,0,1,1,9,0,0,0,2.5,2.5
1066,Giovani Bernard,TB,RB,7,CHI,0,0,0,0,3,2,5,0,0,0,2.5,2.5
1066,Dare Ogunbowale,JAX,RB,14,TEN,0,0,0,0,3,2,5,0,0,0,2.5,2.5
1066,J.J. Taylor,NE,RB,3,NO,1,2,2,0,2,2,3,0,0,0,2.5,2.5
1066,Boston Scott,PHI,RB,3,DAL,0,0,0,0,2,2,5,0,0,0,2.5,2.5
1079,Elijhaa Penny,NYG,RB,7,CAR,9,24,2.7,0,0,0,0,0,0,0,2.4,2.4
1079,Tevin Coleman,NYJ,RB,2,NE,5,24,4.8,0,0,0,0,0,0,0,2.4,2.4
1079,Tevin Coleman,NYJ,RB,1,CAR,9,24,2.7,0,0,0,0,0,0,0,2.4,2.4
1079,Mark Ingram II,HOU,RB,4,BUF,6,24,4,0,0,0,0,0,0,0,2.4,2.4
1079,Ameer Abdullah,MIN,RB,3,SEA,5,24,4.8,0,0,0,0,0,0,0,2.4,2.4
1079,Samaje Perine,CIN,RB,17,KC,1,4,4,0,1,1,10,0,0,0,2.4,2.4
1079,D'Ernest Johnson,CLE,RB,17,PIT,5,13,2.6,0,3,1,1,0,0,0,2.4,2.4
1079,Damien Williams,CHI,RB,16,SEA,1,12,12,0,2,1,2,0,0,0,2.4,2.4
1079,Chris Evans,CIN,RB,2,CHI,0,0,0,0,1,1,14,0,0,0,2.4,2.4
1079,Jerick McKinnon,KC,RB,2,BAL,0,0,0,0,1,1,14,0,0,0,2.4,2.4
1079,Kenneth Gainwell,PHI,RB,10,DEN,2,5,2.5,0,1,1,9,0,0,0,2.4,2.4
1079,Giovani Bernard,TB,RB,6,PHI,0,0,0,0,2,2,4,0,0,0,2.4,2.4
1079,Kene Nwangwu,MIN,RB,13,DET,2,0,0,0,3,2,4,0,0,0,2.4,2.4
1079,Damien Williams,CHI,RB,2,CIN,2,6,3,0,3,2,-2,0,0,0,2.4,2.4
1079,Chuba Hubbard,CAR,RB,1,NYJ,0,0,0,0,2,2,4,0,0,0,2.4,2.4
1094,Aaron Jones,GB,RB,12,LAR,10,23,2.3,0,1,0,0,0,0,0,2.3,2.3
1094,Jaret Patterson,WAS,RB,11,CAR,7,23,3.3,0,0,0,0,0,0,0,2.3,2.3
1094,Myles Gaskin,MIA,RB,17,TEN,5,23,4.6,0,1,0,0,0,0,0,2.3,2.3
1094,Rhamondre Stevenson,NE,RB,5,HOU,11,23,2.1,0,0,0,0,0,0,0,2.3,2.3
1094,Salvon Ahmed,MIA,RB,13,NYG,8,23,2.9,0,0,0,0,0,0,0,2.3,2.3
1094,Anthony McFarland Jr.,PIT,RB,12,CIN,2,2,1,0,1,1,11,0,0,0,2.3,2.3
1094,Ty Johnson,NYJ,RB,11,MIA,1,5,5,0,1,1,8,0,0,0,2.3,2.3
1094,Craig Reynolds,DET,RB,17,SEA,4,4,1,0,1,1,9,0,0,0,2.3,2.3
1094,Eno Benjamin,ARI,RB,13,CHI,2,1,0.5,0,1,1,12,0,0,0,2.3,2.3
1094,Devontae Booker,NYG,RB,1,DEN,4,7,1.8,0,1,1,6,0,0,0,2.3,2.3
1104,Benny Snell Jr.,PIT,RB,18,BAL,12,22,1.8,0,0,0,0,0,0,0,2.2,2.2
1104,Tony Jones Jr.,NO,RB,18,ATL,7,22,3.1,0,1,0,0,0,0,0,2.2,2.2
1104,Ty'Son Williams,BAL,RB,3,DET,5,22,4.4,0,1,0,0,0,0,0,2.2,2.2
1104,Eno Benjamin,ARI,RB,10,CAR,6,22,3.7,0,1,0,0,0,0,0,2.2,2.2
1104,Nyheim Hines,IND,RB,7,SF,8,14,1.8,0,3,1,-2,0,0,0,2.2,2.2
1104,Cordarrelle Patterson,ATL,RB,18,NO,4,11,2.8,0,1,1,1,0,0,0,2.2,2.2
1104,Devontae Booker,NYG,RB,4,NO,1,6,6,0,1,1,6,0,0,0,2.2,2.2
1104,Jaret Patterson,WAS,RB,4,ATL,2,1,0.5,0,1,1,11,0,0,0,2.2,2.2
1112,Jason Cabinda,DET,FB,11,CLE,2,21,10.5,0,1,0,0,0,0,0,2.1,2.1
1112,Malcolm Brown,MIA,RB,2,BUF,5,21,4.2,0,0,0,0,0,0,0,2.1,2.1
1112,Mike Davis,ATL,RB,15,SF,6,21,3.5,0,1,0,0,0,0,0,2.1,2.1
1112,Kyle Juszczyk,SF,FB,8,CHI,0,0,0,0,2,1,11,0,0,0,2.1,2.1
1112,Jonathan Williams,WAS,RB,16,DAL,3,9,3,0,2,1,2,0,0,0,2.1,2.1
1112,Devontae Booker,NYG,RB,2,WAS,2,9,4.5,0,1,1,2,0,0,0,2.1,2.1
1112,Michael Burton,KC,FB,2,BAL,0,0,0,0,1,1,11,0,0,0,2.1,2.1
1112,Chris Evans,CIN,RB,9,CLE,0,0,0,0,1,1,11,0,0,0,2.1,2.1
1112,Dwayne Washington,NO,RB,4,NYG,1,5,5,0,1,1,6,0,0,0,2.1,2.1
1112,David Johnson,HOU,RB,6,IND,2,7,3.5,0,2,1,14,0,1,1,2.1,2.1
1112,Godwin Igwebuike,DET,RB,15,ARI,2,0,0,0,2,2,11,0,1,1,2.1,2.1
1112,Nyheim Hines,IND,RB,4,MIA,2,6,3,0,2,2,5,0,1,1,2.1,2.1
1124,Kareem Hunt,CLE,RB,12,BAL,7,20,2.9,0,1,0,0,0,0,0,2,2
1124,Benny Snell Jr.,PIT,RB,5,DEN,5,20,4,0,1,0,0,0,0,0,2,2
1124,Justin Jackson,LAC,RB,18,LV,3,20,6.7,0,1,0,0,0,0,0,2,2
1124,Raheem Mostert,SF,RB,1,DET,2,20,10,0,0,0,0,0,0,0,2,2
1124,Andy Janovich,CLE,FB,4,MIN,0,0,0,0,0,0,0,0,0,0,2,2
1124,Alexander Mattison,MIN,RB,4,CLE,10,20,2,0,0,0,0,0,0,0,2,2
1124,Adam Prentice,NO,FB,12,BUF,0,0,0,0,1,1,10,0,0,0,2,2
1124,Jeremy McNichols,TEN,RB,7,KC,0,0,0,0,1,1,10,0,0,0,2,2
1124,Patrick Laird,MIA,RB,8,BUF,0,0,0,0,1,1,10,0,0,0,2,2
1124,Giovani Bernard,TB,RB,13,ATL,1,3,3,0,2,1,7,0,0,0,2,2
1124,Joshua Kelley,LAC,RB,9,PHI,3,6,2,0,1,1,4,0,0,0,2,2
1124,DeeJay Dallas,SEA,RB,1,IND,1,5,5,0,1,1,5,0,0,0,2,2
1124,Alexander Mattison,MIN,RB,8,DAL,2,5,2.5,0,2,2,-5,0,0,0,2,2
1137,Wayne Gallman,ATL,RB,12,JAX,4,19,4.8,0,0,0,0,0,0,0,1.9,1.9
1137,Rashaad Penny,SEA,RB,11,ARI,2,19,9.5,0,0,0,0,0,0,0,1.9,1.9
1137,Qadree Ollison,ATL,RB,17,BUF,3,19,6.3,0,0,0,0,0,0,0,1.9,1.9
1137,Phillip Lindsay,HOU,RB,5,NE,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
1137,Michael Carter,NYJ,RB,18,BUF,9,19,2.1,0,3,0,0,0,0,0,1.9,1.9
1137,Ke'Shawn Vaughn,TB,RB,15,NO,3,19,6.3,0,2,0,0,0,0,0,1.9,1.9
1137,Derrick Gore,KC,RB,10,LV,6,19,3.2,0,0,0,0,0,0,0,1.9,1.9
1137,Jamaal Williams,DET,RB,6,CIN,4,11,2.8,0,2,1,-2,0,0,0,1.9,1.9
1137,D'Ernest Johnson,CLE,RB,6,ARI,1,2,2,0,1,1,7,0,0,0,1.9,1.9
1137,Dwayne Washington,NO,RB,11,PHI,1,3,3,0,1,1,6,0,0,0,1.9,1.9
1137,Patrick Laird,MIA,RB,11,NYJ,1,4,4,0,1,1,5,0,0,0,1.9,1.9
1137,Malcolm Brown,MIA,RB,7,ATL,3,10,3.3,0,1,1,-1,0,0,0,1.9,1.9
1137,Phillip Lindsay,MIA,RB,17,TEN,2,1,0.5,0,1,1,8,0,0,0,1.9,1.9
1137,Jakob Johnson,NE,FB,16,BUF,0,0,0,0,1,1,9,0,0,0,1.9,1.9
1137,Jalen Richard,LV,RB,16,DEN,1,4,4,0,1,1,5,0,0,0,1.9,1.9
1137,Patrick Ricard,BAL,FB,13,PIT,0,0,0,0,1,1,9,0,0,0,1.9,1.9
1137,Reggie Gilliam,BUF,FB,4,HOU,1,1,1,0,1,1,8,0,0,0,1.9,1.9
1137,Derek Watt,PIT,FB,10,DET,0,0,0,0,1,1,9,0,0,0,1.9,1.9
1155,Duke Johnson,MIA,RB,11,NYJ,4,18,4.5,0,0,0,0,0,0,0,1.8,1.8
1155,Patrick Taylor,GB,RB,17,MIN,6,18,3,0,0,0,0,0,0,0,1.8,1.8
1155,Nyheim Hines,IND,RB,5,BAL,4,18,4.5,0,1,0,0,0,0,0,1.8,1.8
1155,Corey Clement,DAL,RB,16,WAS,4,18,4.5,0,0,0,0,0,0,0,1.8,1.8
1155,Jermar Jefferson,DET,RB,13,MIN,5,18,3.6,0,1,0,0,0,0,0,1.8,1.8
1155,Mike Davis,ATL,RB,10,DAL,4,18,4.5,0,1,0,0,0,0,0,1.8,1.8
1155,Damien Williams,CHI,RB,7,TB,3,5,1.7,0,1,1,3,0,0,0,1.8,1.8
1155,Carlos Hyde,JAX,RB,14,TEN,1,2,2,0,2,1,6,0,0,0,1.8,1.8
1155,Royce Freeman,CAR,RB,5,PHI,3,2,0.7,0,2,1,6,0,0,0,1.8,1.8
1155,Reggie Gilliam,BUF,FB,16,NE,0,0,0,0,1,1,8,0,0,0,1.8,1.8
1155,Kenyan Drake,LV,RB,13,WAS,1,0,0,0,2,1,8,0,0,0,1.8,1.8
1155,Matt Breida,BUF,RB,13,NE,1,3,3,0,1,1,5,0,0,0,1.8,1.8
1155,Jeremy McNichols,TEN,RB,10,NO,4,7,1.8,0,3,1,1,0,0,0,1.8,1.8
1155,Giovani Bernard,TB,RB,10,WAS,1,4,4,0,3,1,4,0,0,0,1.8,1.8
1169,Joshua Kelley,LAC,RB,5,CLE,2,17,8.5,0,0,0,0,0,0,0,1.7,1.7
1169,Darrell Henderson Jr.,LAR,RB,16,MIN,1,17,17,0,0,0,0,0,0,0,1.7,1.7
1169,Mark Ingram II,NO,RB,16,MIA,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
1169,Salvon Ahmed,MIA,RB,2,BUF,6,17,2.8,0,3,0,0,0,0,0,1.7,1.7
1169,Jeff Wilson Jr.,SF,RB,12,MIN,2,5,2.5,0,1,1,2,0,0,0,1.7,1.7
1169,Justin Jackson,LAC,RB,6,BAL,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1169,Kyle Juszczyk,SF,FB,11,JAX,0,0,0,0,2,1,7,0,0,0,1.7,1.7
1169,Reggie Gilliam,BUF,FB,11,IND,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1169,Chris Evans,CIN,RB,11,LV,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1169,Derrick Gore,KC,RB,7,TEN,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1169,Benny Snell Jr.,PIT,RB,8,CLE,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1169,J.D. McKissic,WAS,RB,5,NO,2,-1,-0.5,0,4,1,8,0,0,0,1.7,1.7
1169,C.J. Ham,MIN,FB,18,CHI,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1169,Qadree Ollison,ATL,RB,15,SF,1,3,3,0,1,1,4,0,0,0,1.7,1.7
1169,Justin Jackson,LAC,RB,1,WAS,1,5,5,0,1,1,2,0,0,0,1.7,1.7
1169,Kyle Juszczyk,SF,FB,1,DET,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1169,Samaje Perine,CIN,RB,3,PIT,1,-1,-1,0,1,1,8,0,0,0,1.7,1.7
1186,Carlos Hyde,JAX,RB,12,ATL,6,16,2.7,0,1,0,0,0,0,0,1.6,1.6
1186,DeeJay Dallas,SEA,RB,14,HOU,2,16,8,0,0,0,0,0,0,0,1.6,1.6
1186,Jeremy McNichols,TEN,RB,14,JAX,8,16,2,0,1,0,0,0,0,0,1.6,1.6
1186,Marlon Mack,IND,RB,2,LAR,5,16,3.2,0,1,0,0,0,0,0,1.6,1.6
1186,D'Ernest Johnson,CLE,RB,9,CIN,8,16,2,0,0,0,0,0,0,0,1.6,1.6
1186,Malcolm Brown,MIA,RB,1,NE,5,16,3.2,0,0,0,0,0,0,0,1.6,1.6
1186,Gabe Nabers,LAC,FB,6,BAL,0,0,0,0,1,1,6,0,0,0,1.6,1.6
1186,Johnny Stanton IV,CLE,FB,6,ARI,0,0,0,0,1,1,6,0,0,0,1.6,1.6
1186,Keith Smith,ATL,FB,7,MIA,0,0,0,0,1,1,6,0,0,0,1.6,1.6
1186,JaMycal Hasty,SF,RB,17,HOU,0,0,0,0,1,1,6,0,0,0,1.6,1.6
1186,Adam Prentice,NO,FB,17,CAR,1,2,2,0,1,1,4,0,0,0,1.6,1.6
1186,Kenneth Gainwell,PHI,RB,16,NYG,0,0,0,0,1,1,6,0,1,0,1.6,1.6
1186,Dare Ogunbowale,JAX,RB,15,HOU,1,1,1,0,2,1,5,0,0,0,1.6,1.6
1186,Alexander Mattison,MIN,RB,1,CIN,1,2,2,0,1,1,4,0,0,0,1.6,1.6
1186,Rex Burkhead,HOU,RB,1,JAX,0,0,0,0,2,1,6,0,0,0,1.6,1.6
1186,Gary Brightwell,NYG,RB,1,DEN,0,0,0,0,1,1,6,0,0,0,1.6,1.6
1186,Kyle Juszczyk,SF,FB,10,LAR,0,0,0,0,1,1,6,0,0,0,1.6,1.6
1186,JaMycal Hasty,SF,RB,15,ATL,1,13,13,0,1,1,3,0,1,1,1.6,1.6
1204,Kalen Ballage,PIT,RB,6,SEA,2,15,7.5,0,0,0,0,0,0,0,1.5,1.5
1204,Godwin Igwebuike,DET,RB,14,DEN,8,25,3.1,0,0,0,0,0,1,1,1.5,1.5
1204,Kyle Juszczyk,SF,FB,14,CIN,0,0,0,0,2,1,5,0,0,0,1.5,1.5
1204,Kylin Hill,GB,RB,5,CIN,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1204,Khari Blasingame,TEN,FB,18,HOU,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1204,Dare Ogunbowale,JAX,RB,9,BUF,1,1,1,0,1,1,4,0,0,0,1.5,1.5
1204,Tony Jones Jr.,NO,RB,4,NYG,3,8,2.7,0,3,1,-3,0,0,0,1.5,1.5
1204,Rex Burkhead,HOU,RB,3,CAR,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1204,Alec Ingold,LV,FB,10,KC,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1213,Latavius Murray,BAL,RB,12,CLE,8,14,1.8,0,0,0,0,0,0,0,1.4,1.4
1213,Jonathan Ward,ARI,RB,6,CLE,4,14,3.5,0,0,0,0,0,0,0,1.4,1.4
1213,Travis Homer,SEA,RB,7,NO,1,14,14,0,0,0,0,0,0,0,1.4,1.4
1213,Jeremy McNichols,TEN,RB,17,MIA,2,14,7,0,0,0,0,0,0,0,1.4,1.4
1213,Kylin Hill,GB,RB,1,NO,5,14,2.8,0,0,0,0,0,0,0,1.4,1.4
1213,Le'Veon Bell,BAL,RB,7,CIN,5,5,1,0,2,1,-1,0,0,0,1.4,1.4
1213,Ryan Nall,CHI,RB,7,TB,0,0,0,0,1,1,4,0,0,0,1.4,1.4
1213,Devine Ozigbo,NO,RB,7,SEA,1,-3,-3,0,1,1,7,0,0,0,1.4,1.4
1213,Jalen Richard,LV,RB,5,CHI,0,0,0,0,1,1,4,0,0,0,1.4,1.4
1213,Jason Cabinda,DET,FB,2,GB,0,0,0,0,1,1,4,0,0,0,1.4,1.4
1213,Patrick Ricard,BAL,FB,4,DEN,0,0,0,0,1,1,4,0,0,0,1.4,1.4
1213,Carlos Hyde,JAX,RB,10,IND,2,4,2,0,2,1,0,0,0,0,1.4,1.4
1225,Trayveon Williams,CIN,RB,6,DET,6,13,2.2,0,0,0,0,0,0,0,1.3,1.3
1225,John Kelly Jr.,CLE,RB,7,DEN,2,13,6.5,0,0,0,0,0,0,0,1.3,1.3
1225,Dontrell Hilliard,TEN,RB,14,JAX,6,13,2.2,0,2,0,0,0,0,0,1.3,1.3
1225,Jaret Patterson,WAS,RB,5,NO,4,13,3.2,0,0,0,0,0,0,0,1.3,1.3
1225,Carlos Hyde,JAX,RB,5,TEN,5,13,2.6,0,0,0,0,0,0,0,1.3,1.3
1225,Benny Snell Jr.,PIT,RB,13,BAL,2,13,6.5,0,0,0,0,0,0,0,1.3,1.3
1225,Khalil Herbert,CHI,RB,9,PIT,4,13,3.2,0,0,0,0,0,0,0,1.3,1.3
1225,Jaret Patterson,WAS,RB,6,KC,1,5,5,0,1,1,-2,0,0,0,1.3,1.3
1225,Mike Boone,DEN,RB,6,LV,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1225,Jalen Richard,LV,RB,6,DEN,1,0,0,0,1,1,3,0,0,0,1.3,1.3
1225,Giovani Bernard,TB,RB,11,NYG,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1225,Andy Janovich,CLE,FB,14,BAL,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1225,Qadree Ollison,ATL,RB,14,CAR,5,23,4.6,0,0,0,0,0,1,1,1.3,1.3
1225,David Johnson,HOU,RB,8,LAR,2,4,2,0,1,1,-1,0,0,0,1.3,1.3
1225,Keith Smith,ATL,FB,18,NO,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1225,Adam Prentice,NO,FB,18,ATL,1,1,1,0,1,1,2,0,0,0,1.3,1.3
1225,C.J. Ham,MIN,FB,15,CHI,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1225,Alexander Mattison,MIN,RB,9,BAL,4,0,0,0,1,1,3,0,0,0,1.3,1.3
1225,Derek Watt,PIT,FB,9,CHI,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1225,Derek Watt,PIT,FB,3,CIN,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1225,Jalen Richard,LV,RB,10,KC,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1246,Marlon Mack,IND,RB,6,HOU,5,12,2.4,0,0,0,0,0,0,0,1.2,1.2
1246,Deon Jackson,IND,RB,11,BUF,6,12,2,0,0,0,0,0,0,0,1.2,1.2
1246,Matt Breida,BUF,RB,14,TB,3,12,4,0,1,0,0,0,0,0,1.2,1.2
1246,Darrel Williams,KC,RB,15,LAC,5,12,2.4,0,1,0,0,0,0,0,1.2,1.2
1246,Austin Walter,NYJ,RB,15,MIA,2,12,6,0,0,0,0,0,0,0,1.2,1.2
1246,Alex Armah,NO,FB,9,ATL,2,12,6,0,0,0,0,0,0,0,1.2,1.2
1246,Royce Freeman,CAR,RB,4,DAL,3,12,4,0,0,0,0,0,0,0,1.2,1.2
1246,Jacques Patrick,SF,RB,4,SEA,2,12,6,0,0,0,0,0,0,0,1.2,1.2
1246,Brandon Bolden,NE,RB,6,DAL,1,-1,-1,0,1,1,3,0,0,0,1.2,1.2
1246,Jakob Johnson,NE,FB,8,LAC,0,0,0,0,2,1,2,0,0,0,1.2,1.2
1246,Keith Smith,ATL,FB,13,TB,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1246,Ronald Jones,TB,RB,13,ATL,1,2,2,0,1,1,0,0,0,0,1.2,1.2
1246,Peyton Barber,LV,RB,13,WAS,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1246,Jonathan Ward,ARI,RB,18,SEA,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1246,Kalen Ballage,PIT,RB,9,CHI,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1246,Ameer Abdullah,MIN,RB,4,CLE,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1246,Patrick Laird,MIA,RB,10,BAL,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1263,Godwin Igwebuike,DET,RB,12,CHI,1,11,11,0,1,0,0,0,0,0,1.1,1.1
1263,Jamaal Williams,DET,RB,11,CLE,7,11,1.6,0,0,0,0,0,0,0,1.1,1.1
1263,Patrick Taylor,GB,RB,11,MIN,4,11,2.8,0,0,0,0,0,0,0,1.1,1.1
1263,Buddy Howell,LAR,RB,8,HOU,5,11,2.2,0,0,0,0,0,0,0,1.1,1.1
1263,Larry Rountree III,LAC,RB,8,NE,4,11,2.8,0,0,0,0,0,0,0,1.1,1.1
1263,Tevin Coleman,NYJ,RB,5,ATL,3,11,3.7,0,1,0,0,0,0,0,1.1,1.1
1263,Kenyan Drake,LV,RB,5,CHI,2,11,5.5,0,1,0,0,0,0,0,1.1,1.1
1263,Khalil Herbert,CHI,RB,18,MIN,4,11,2.8,0,0,0,0,0,0,0,1.1,1.1
1263,Le'Veon Bell,BAL,RB,4,DEN,4,11,2.8,0,1,0,0,0,0,0,1.1,1.1
1263,David Johnson,HOU,RB,3,CAR,2,11,5.5,0,0,0,0,0,0,0,1.1,1.1
1263,Ronald Jones,TB,RB,3,LAR,5,11,2.2,0,0,0,0,0,0,0,1.1,1.1
1263,J.J. Taylor,NE,RB,10,CLE,6,11,1.8,0,0,0,0,0,0,0,1.1,1.1
1263,Kenneth Gainwell,PHI,RB,6,TB,0,0,0,0,2,1,1,0,0,0,1.1,1.1
1263,C.J. Ham,MIN,FB,17,GB,0,0,0,0,2,1,1,0,0,0,1.1,1.1
1263,Joshua Kelley,LAC,RB,15,KC,7,21,3,0,0,0,0,0,1,1,1.1,1.1
1263,Rhamondre Stevenson,NE,RB,1,MIA,1,2,2,0,1,1,9,0,1,1,1.1,1.1
1279,Alexander Mattison,MIN,RB,6,CAR,3,10,3.3,0,0,0,0,0,0,0,1,1
1279,Mike Davis,ATL,RB,7,MIA,4,10,2.5,0,0,0,0,0,0,0,1,1
1279,James Robinson,JAX,RB,16,NYJ,3,10,3.3,0,0,0,0,0,0,0,1,1
1279,Chuba Hubbard,CAR,RB,2,NO,8,10,1.2,0,1,0,0,0,0,0,1,1
1279,Patrick Ricard,BAL,FB,12,CLE,0,0,0,0,2,1,0,0,0,0,1,1
1279,Melvin Gordon III,DEN,RB,16,LV,7,-4,-0.6,0,1,1,4,0,0,0,1,1
1285,Khalil Herbert,CHI,RB,12,DET,4,9,2.2,0,0,0,0,0,0,0,0.9,0.9
1285,Rashaad Penny,SEA,RB,7,NO,6,9,1.5,0,0,0,0,0,0,0,0.9,0.9
1285,Khalil Herbert,CHI,RB,17,NYG,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1285,Saquon Barkley,NYG,RB,5,DAL,2,9,4.5,0,1,0,0,0,0,0,0.9,0.9
1285,Chuba Hubbard,CAR,RB,16,TB,6,9,1.5,0,1,0,0,0,0,0,0.9,0.9
1285,Jermar Jefferson,DET,RB,15,ARI,5,9,1.8,0,0,0,0,0,0,0,0.9,0.9
1285,Rex Burkhead,HOU,RB,9,MIA,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1285,Jaret Patterson,WAS,RB,1,LAC,2,9,4.5,0,1,0,0,0,0,0,0.9,0.9
1285,D'Ernest Johnson,CLE,RB,3,CHI,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1285,Khari Blasingame,TEN,FB,16,SF,0,0,0,0,1,1,-1,0,0,0,0.9,0.9
1295,Phillip Lindsay,HOU,RB,7,ARI,2,8,4,0,0,0,0,0,0,0,0.8,0.8
1295,Ronald Jones,TB,RB,14,BUF,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
1295,Phillip Lindsay,HOU,RB,8,LAR,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
1295,Trey Sermon,SF,RB,2,PHI,1,8,8,0,0,0,0,0,0,0,0.8,0.8
1295,Kylin Hill,GB,RB,2,DET,2,8,4,0,0,0,0,0,0,0,0.8,0.8
1295,Royce Freeman,HOU,RB,15,JAX,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
1295,J.D. McKissic,WAS,RB,1,LAC,1,8,8,0,1,0,0,0,0,0,0.8,0.8
1295,Rashaad Penny,SEA,RB,1,IND,2,8,4,0,0,0,0,0,0,0,0.8,0.8
1295,Devonta Freeman,BAL,RB,3,DET,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
1295,Alex Collins,SEA,RB,3,MIN,2,8,4,0,0,0,0,0,0,0,0.8,0.8
1295,Dwayne Washington,NO,RB,10,TEN,2,8,4,0,0,0,0,0,0,0,0.8,0.8
1295,Larry Rountree III,LAC,RB,2,DAL,1,-1,-1,0,1,1,-1,0,0,0,0.8,0.8
1295,AJ Dillon,GB,RB,7,WAS,3,6,2,0,2,1,2,0,2,1,0.8,0.8
1308,Joshua Kelley,LAC,RB,6,BAL,4,7,1.8,0,0,0,0,0,0,0,0.7,0.7
1308,Benny Snell Jr.,PIT,RB,11,LAC,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1308,Eno Benjamin,ARI,RB,7,HOU,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1308,Jonathan Ward,ARI,RB,7,HOU,1,7,7,0,0,0,0,0,0,0,0.7,0.7
1308,Rashaad Penny,SEA,RB,8,JAX,7,7,1,0,0,0,0,0,0,0,0.7,0.7
